Species1	Species2	Values
Homo sapiens	Polynucleobacter sp. MG-Unter2-18	0.302768806296673
Homo sapiens	Bacteroides thetaiotaomicron	0.0161983499672506
Homo sapiens	Bacteroides uniformis	-0.202703369830948
Homo sapiens	Bacteroides ovatus	-0.311997188231034
Homo sapiens	Bacteroides xylanisolvens	-0.184300176428401
Homo sapiens	Bacteroides caccae	-0.0750418002918014
Homo sapiens	Bacteroides fragilis	-0.357292485777869
Homo sapiens	Phocaeicola dorei	-0.202979072541205
Homo sapiens	Phocaeicola vulgatus	-0.20456339359642
Homo sapiens	Parabacteroides distasonis	-0.250933778497067
Homo sapiens	Parabacteroides merdae	-0.0153695110621306
Homo sapiens	Alistipes onderdonkii	-0.326261336518565
Homo sapiens	Alistipes shahii	-0.308441117227627
Homo sapiens	Akkermansia muciniphila	-0.326470792029278
Homo sapiens	uncultured human fecal virus	-0.64361287651391
Homo sapiens	Blautia pseudococcoides	-0.758637230026577
Homo sapiens	Anaerostipes caccae	-0.342404938999074
Homo sapiens	Lachnoclostridium sp. YL32	-0.675394901436777
Homo sapiens	Lachnoclostridium phocaeense	-0.319872402252096
Homo sapiens	Simiaoa sunii	-0.739828903516779
Homo sapiens	Sellimonas intestinalis	-0.339559415746923
Homo sapiens	Dysosmobacter welbionis	-0.504820518382095
Homo sapiens	Clostridiaceae bacterium Marseille-Q4149	-0.400072619873211
Homo sapiens	Eubacterium sp. NSJ-61	-0.615262867372221
Homo sapiens	Massilistercora timonensis	-0.3412545197467
Homo sapiens	Clostridiales bacterium CCNA10	-0.749140360853106
Homo sapiens	Geobacillus zalihae	-0.0971598644203829
Homo sapiens	Streptococcus vestibularis	-0.422348875793281
Homo sapiens	Streptococcus sp. HSISM1	-0.660719666554736
Homo sapiens	Streptococcus sp. LPB0220	-0.676641120770876
Homo sapiens	Streptococcus sp. HSISS3	-0.483523577311326
Homo sapiens	Streptococcus anginosus	-0.447840659135301
Homo sapiens	Streptococcus mitis	-0.665267738883414
Homo sapiens	Streptococcus sanguinis	-0.561573767175566
Homo sapiens	Streptococcus oralis	-0.663034845189399
Homo sapiens	Lactococcus lactis	-0.0115653403341256
Homo sapiens	Limosilactobacillus oris	-0.294112479519632
Homo sapiens	Lactiplantibacillus plantarum	-0.401405247344873
Homo sapiens	Lacticaseibacillus rhamnosus	-0.0721278786777745
Homo sapiens	Faecalibacillus intestinalis	-0.389105817785033
Homo sapiens	Catenibacterium sp. co_0103	-0.554436992996104
Homo sapiens	Bifidobacterium adolescentis	-0.288242657396181
Homo sapiens	Bifidobacterium pseudocatenulatum	-0.292744252265779
Homo sapiens	Bifidobacterium breve	-0.430345302707288
Homo sapiens	Bifidobacterium bifidum	-0.267913305345513
Homo sapiens	Bifidobacterium dentium	-0.296187868310121
Homo sapiens	Actinomyces sp. oral taxon 171	-0.519131171175576
Homo sapiens	Actinomyces sp. oral taxon 169	-0.57619030618938
Homo sapiens	Cutibacterium acnes	-0.0552160057022991
Homo sapiens	Gordonibacter urolithinfaciens	-0.640328888566456
Homo sapiens	Gordonibacter pamelaeae	-0.707651575926818
Homo sapiens	Bacteroides stercoris	-0.311363381646043
Homo sapiens	Bacteroides salyersiae	0.0670871172241569
Homo sapiens	Streptococcus lutetiensis	-0.19702383581891
Homo sapiens	Enterococcus avium	-0.339973605254756
Homo sapiens	Acidaminococcus intestini	-0.254906811609995
Homo sapiens	Faecalibacterium sp. IP118	-0.38022463458453
Homo sapiens	Ruthenibacterium lactatiformans	-0.489852969586039
Homo sapiens	Streptococcus agalactiae	-0.484439078694575
Homo sapiens	Actinomyces sp. HMT 175	-0.72159202512256
Homo sapiens	Bacteroides sp. KGMB07931	-0.182398818208188
Saccharomyces cerevisiae	Homo sapiens	0.369442876317127
Saccharomyces cerevisiae	Saccharomyces cerevisiae	1
Saccharomyces cerevisiae	Candida tropicalis	-0.0576374467994698
Saccharomyces cerevisiae	Candida albicans	-0.0254545176882701
Saccharomyces cerevisiae	Botrytis cinerea	0.695156412202756
Saccharomyces cerevisiae	Aspergillus oryzae	0.363899762829119
Saccharomyces cerevisiae	Toxoplasma gondii	0.660601014651133
Saccharomyces cerevisiae	Trypanosoma brucei	0.584496417493093
Saccharomyces cerevisiae	Leishmania infantum	0.49901220058112
Saccharomyces cerevisiae	Staphylococcus aureus	-0.182724477889262
Saccharomyces cerevisiae	Streptococcus pneumoniae	0.233439029265119
Saccharomyces cerevisiae	Streptococcus thermophilus	-0.0153436156758693
Saccharomyces cerevisiae	Streptococcus sp. A12	0.18697628409868
Saccharomyces cerevisiae	Streptococcus salivarius	-0.279405486979504
Saccharomyces cerevisiae	Streptococcus australis	0.172232772500569
Saccharomyces cerevisiae	Streptococcus parasanguinis	-0.298320047006097
Saccharomyces cerevisiae	Lactococcus piscium	0.0836284583450523
Saccharomyces cerevisiae	Limosilactobacillus fermentum	-0.116296288893196
Saccharomyces cerevisiae	Latilactobacillus sakei	0.202074793405732
Saccharomyces cerevisiae	Leuconostoc carnosum	0.200611393925117
Saccharomyces cerevisiae	Lactobacillus helveticus	0.20071399412358
Saccharomyces cerevisiae	Enterococcus faecium	-0.348740304579472
Saccharomyces cerevisiae	Abiotrophia defectiva	0.22833543014836
Saccharomyces cerevisiae	Blautia wexlerae	-0.119316016656012
Saccharomyces cerevisiae	Blautia massiliensis	0.150707076926573
Saccharomyces cerevisiae	Blautia sp. SC05B48	0.134647657870995
Saccharomyces cerevisiae	Blautia sp. NBRC 113351	-0.289015363552275
Saccharomyces cerevisiae	Blautia obeum	-0.224919117569607
Saccharomyces cerevisiae	Blautia argi	-0.406623245826536
Saccharomyces cerevisiae	Blautia producta	-0.317112110664751
Saccharomyces cerevisiae	uncultured Blautia sp.	-0.397995335185767
Saccharomyces cerevisiae	Anaerostipes hadrus	0.147740891625714
Saccharomyces cerevisiae	[Ruminococcus] torques	-0.39571430086372
Saccharomyces cerevisiae	[Ruminococcus] gnavus	-0.23183848664485
Saccharomyces cerevisiae	[Eubacterium] rectale	-0.345605300703499
Saccharomyces cerevisiae	Roseburia intestinalis	-0.359707313250166
Saccharomyces cerevisiae	Roseburia hominis	-0.372369759986667
Saccharomyces cerevisiae	Roseburia sp. NSJ-69	-0.357852903945307
Saccharomyces cerevisiae	Anaerobutyricum hallii	-0.29536144690479
Saccharomyces cerevisiae	Coprococcus comes	-0.348338430088677
Saccharomyces cerevisiae	Coprococcus catus	-0.280746944529571
Saccharomyces cerevisiae	[Clostridium] scindens	-0.317846276876484
Saccharomyces cerevisiae	[Clostridium] symbiosum	-0.333376161934714
Saccharomyces cerevisiae	[Clostridium] hylemonae	-0.334260251800327
Saccharomyces cerevisiae	Dorea longicatena	-0.293584192712588
Saccharomyces cerevisiae	Lachnospiraceae bacterium	-0.460198177297379
Saccharomyces cerevisiae	Lachnospiraceae bacterium GAM79	-0.38107905706618
Saccharomyces cerevisiae	Enterocloster bolteae	-0.218445929780055
Saccharomyces cerevisiae	Enterocloster clostridioformis	-0.428981831107289
Saccharomyces cerevisiae	Lachnospira eligens	-0.36138193504486
Saccharomyces cerevisiae	Faecalicatena sp. Marseille-Q4148	-0.40154167073192
Saccharomyces cerevisiae	Wansuia hejianensis	-0.401074173611801
Saccharomyces cerevisiae	Oscillospiraceae bacterium	-0.353858064113381
Saccharomyces cerevisiae	Ruminococcus sp. SR1/5	0.155668018997072
Saccharomyces cerevisiae	Faecalibacterium prausnitzii	-0.246033974977546
Saccharomyces cerevisiae	Faecalibacterium sp. IP329	-0.286347190448796
Saccharomyces cerevisiae	Faecalibacterium sp. I2392	-0.243182098608066
Saccharomyces cerevisiae	Faecalibacterium sp. I4384	-0.274591820516412
Saccharomyces cerevisiae	[Eubacterium] siraeum	-0.402332456508473
Saccharomyces cerevisiae	Flavonifractor plautii	-0.315549585895845
Saccharomyces cerevisiae	Vescimonas coprocola	-0.212567320328629
Saccharomyces cerevisiae	Clostridium sp. M62/1	-0.367142762223229
Saccharomyces cerevisiae	Eubacterium callanderi	-0.247214285698311
Saccharomyces cerevisiae	Eubacterium sp. c-25	-0.34178060435613
Saccharomyces cerevisiae	Eubacterium limosum	-0.247661532009108
Saccharomyces cerevisiae	Clostridioides difficile	-0.272733770331521
Saccharomyces cerevisiae	Mogibacterium diversum	-0.17747352028079
Saccharomyces cerevisiae	butyrate-producing bacterium SS3/4	-0.384821494762578
Saccharomyces cerevisiae	uncultured Clostridia bacterium	-0.405394081782347
Saccharomyces cerevisiae	Clostridia bacterium UC5.1-1D4	-0.302171058498931
Saccharomyces cerevisiae	Erysipelatoclostridium ramosum	0.0843244040696708
Saccharomyces cerevisiae	[Clostridium] innocuum	-0.308569823548729
Saccharomyces cerevisiae	Erysipelotrichaceae bacterium 66202529	-0.0693983752325447
Saccharomyces cerevisiae	Longicatena caecimuris	-0.148670111285165
Saccharomyces cerevisiae	Faecalitalea cylindroides	-0.0377112862460504
Saccharomyces cerevisiae	Parvimonas micra	-0.00623204235854236
Saccharomyces cerevisiae	Lawsonella clevelandensis	-0.0112887934789622
Saccharomyces cerevisiae	Actinomyces graevenitzii	0.172929691023828
Saccharomyces cerevisiae	Actinomyces naeslundii	0.176146828129556
Saccharomyces cerevisiae	Actinomyces sp. oral taxon 414	0.182233805851192
Saccharomyces cerevisiae	Actinomyces pacaensis	0.115962850624785
Saccharomyces cerevisiae	Actinomyces oris	-0.148203156595651
Saccharomyces cerevisiae	Schaalia odontolytica	0.0167908955388769
Saccharomyces cerevisiae	Pauljensenia hongkongensis	0.164027534282487
Saccharomyces cerevisiae	Bifidobacterium longum	-0.160548569669228
Saccharomyces cerevisiae	Eggerthella lenta	-0.35454049567667
Saccharomyces cerevisiae	Adlercreutzia hattorii	-0.42852149127221
Saccharomyces cerevisiae	Adlercreutzia equolifaciens	-0.34666467610907
Saccharomyces cerevisiae	Collinsella aerofaciens	-0.302934405955885
Saccharomyces cerevisiae	Lancefieldella parvula	0.0406809151857522
Saccharomyces cerevisiae	Escherichia coli	0.03649866739011
Saccharomyces cerevisiae	Klebsiella pneumoniae	-0.0801959839037165
Saccharomyces cerevisiae	Salmonella enterica	-0.118598123182403
Saccharomyces cerevisiae	Polynucleobacter sp. MG-Unter2-18	0.572913845369478
Saccharomyces cerevisiae	Bacteroides thetaiotaomicron	-0.215350081627798
Saccharomyces cerevisiae	Bacteroides uniformis	-0.173873791753584
Saccharomyces cerevisiae	Bacteroides ovatus	-0.251703022865044
Saccharomyces cerevisiae	Bacteroides xylanisolvens	-0.221875590112955
Saccharomyces cerevisiae	Bacteroides caccae	-0.245604316068965
Saccharomyces cerevisiae	Bacteroides fragilis	-0.280019913664261
Saccharomyces cerevisiae	Phocaeicola dorei	-0.176443509971353
Saccharomyces cerevisiae	Phocaeicola vulgatus	-0.3150980417157
Saccharomyces cerevisiae	Parabacteroides distasonis	-0.293103151336971
Saccharomyces cerevisiae	Parabacteroides merdae	-0.234906298338394
Saccharomyces cerevisiae	Alistipes onderdonkii	-0.250885515024963
Saccharomyces cerevisiae	Alistipes shahii	-0.222624799179966
Saccharomyces cerevisiae	Akkermansia muciniphila	-0.238174924711833
Saccharomyces cerevisiae	uncultured human fecal virus	-0.109394447506309
Saccharomyces cerevisiae	Blautia pseudococcoides	-0.384166217867467
Saccharomyces cerevisiae	Anaerostipes caccae	-0.239716560005139
Saccharomyces cerevisiae	Lachnoclostridium sp. YL32	-0.389187177823572
Saccharomyces cerevisiae	Lachnoclostridium phocaeense	-0.215850171116956
Saccharomyces cerevisiae	Simiaoa sunii	-0.401588959868004
Saccharomyces cerevisiae	Sellimonas intestinalis	-0.221907206829312
Saccharomyces cerevisiae	Dysosmobacter welbionis	-0.365331881547411
Saccharomyces cerevisiae	Clostridiaceae bacterium Marseille-Q4149	-0.0602596473345567
Saccharomyces cerevisiae	Eubacterium sp. NSJ-61	-0.198416302595276
Saccharomyces cerevisiae	Massilistercora timonensis	-0.233393770205998
Saccharomyces cerevisiae	Clostridiales bacterium CCNA10	-0.428884009093859
Saccharomyces cerevisiae	Geobacillus zalihae	-0.154916571300582
Saccharomyces cerevisiae	Streptococcus vestibularis	-0.299673080226627
Saccharomyces cerevisiae	Streptococcus sp. HSISM1	-0.319820096018883
Saccharomyces cerevisiae	Streptococcus sp. LPB0220	-0.328533578551581
Saccharomyces cerevisiae	Streptococcus sp. HSISS3	-0.324560251909172
Saccharomyces cerevisiae	Streptococcus anginosus	-0.282595799013973
Saccharomyces cerevisiae	Streptococcus mitis	-0.137787311469931
Saccharomyces cerevisiae	Streptococcus sanguinis	0.0506766691976619
Saccharomyces cerevisiae	Streptococcus oralis	-0.218524604881873
Saccharomyces cerevisiae	Lactococcus lactis	0.0383746651354206
Saccharomyces cerevisiae	Limosilactobacillus oris	-0.255801620289717
Saccharomyces cerevisiae	Lactiplantibacillus plantarum	-0.20442270742352
Saccharomyces cerevisiae	Lacticaseibacillus rhamnosus	0.0857737720674616
Saccharomyces cerevisiae	Faecalibacillus intestinalis	-0.318453429529216
Saccharomyces cerevisiae	Catenibacterium sp. co_0103	-0.287172362361325
Saccharomyces cerevisiae	Bifidobacterium adolescentis	-0.201664665711642
Saccharomyces cerevisiae	Bifidobacterium pseudocatenulatum	0.00342575297278573
Saccharomyces cerevisiae	Bifidobacterium breve	-0.297319439344651
Saccharomyces cerevisiae	Bifidobacterium bifidum	0.0793198222589137
Saccharomyces cerevisiae	Bifidobacterium dentium	-0.205960500064478
Saccharomyces cerevisiae	Actinomyces sp. oral taxon 171	0.0632365641196971
Saccharomyces cerevisiae	Actinomyces sp. oral taxon 169	-0.285752965160536
Saccharomyces cerevisiae	Cutibacterium acnes	0.0332122418868858
Saccharomyces cerevisiae	Gordonibacter urolithinfaciens	-0.441570849585067
Saccharomyces cerevisiae	Gordonibacter pamelaeae	-0.406602018407388
Saccharomyces cerevisiae	Bacteroides stercoris	-0.21988099727997
Saccharomyces cerevisiae	Bacteroides salyersiae	-0.035148377946402
Saccharomyces cerevisiae	Streptococcus lutetiensis	0.144127919392344
Saccharomyces cerevisiae	Enterococcus avium	-0.127376339829667
Saccharomyces cerevisiae	Acidaminococcus intestini	-0.19355424736225
Saccharomyces cerevisiae	Faecalibacterium sp. IP118	-0.2882596571025
Saccharomyces cerevisiae	Ruthenibacterium lactatiformans	-0.306208177077395
Saccharomyces cerevisiae	Streptococcus agalactiae	-0.191898184545986
Saccharomyces cerevisiae	Actinomyces sp. HMT 175	-0.227995987167567
Saccharomyces cerevisiae	Bacteroides sp. KGMB07931	-0.167775170181185
Candida tropicalis	Homo sapiens	0.0564023138381108
Candida tropicalis	Saccharomyces cerevisiae	-0.0576374467994698
Candida tropicalis	Candida tropicalis	1
Candida tropicalis	Candida albicans	0.0426086603837024
Candida tropicalis	Botrytis cinerea	0.0145756092071853
Candida tropicalis	Aspergillus oryzae	0.235176758828258
Candida tropicalis	Toxoplasma gondii	-0.0927596958172522
Candida tropicalis	Trypanosoma brucei	-0.0557355492013138
Candida tropicalis	Leishmania infantum	-0.00021983363782161
Candida tropicalis	Staphylococcus aureus	-0.0443999005203931
Candida tropicalis	Streptococcus pneumoniae	-0.0326491093605006
Candida tropicalis	Streptococcus thermophilus	-0.0491683612299751
Candida tropicalis	Streptococcus sp. A12	-0.0426509838977444
Candida tropicalis	Streptococcus salivarius	0.00118682053832579
Candida tropicalis	Streptococcus australis	-0.0304780634342328
Candida tropicalis	Streptococcus parasanguinis	0.238875499102161
Candida tropicalis	Lactococcus piscium	-0.0538066780262841
Candida tropicalis	Limosilactobacillus fermentum	-0.0303729113468986
Candida tropicalis	Latilactobacillus sakei	-0.0476469596031495
Candida tropicalis	Leuconostoc carnosum	-0.0491031037111367
Candida tropicalis	Lactobacillus helveticus	-0.047733854435472
Candida tropicalis	Enterococcus faecium	0.0447782221466532
Candida tropicalis	Abiotrophia defectiva	-0.0330042722696636
Candida tropicalis	Blautia wexlerae	-0.0487426462697616
Candida tropicalis	Blautia massiliensis	-0.0431985981965728
Candida tropicalis	Blautia sp. SC05B48	-0.046512590191904
Candida tropicalis	Blautia sp. NBRC 113351	-0.0369013175254252
Candida tropicalis	Blautia obeum	-0.0577648556902987
Candida tropicalis	Blautia argi	-0.0525156562481061
Candida tropicalis	Blautia producta	-0.0742016176887515
Candida tropicalis	uncultured Blautia sp.	0.00361062671160656
Candida tropicalis	Anaerostipes hadrus	-0.0510836825037288
Candida tropicalis	[Ruminococcus] torques	-0.0314551766840769
Candida tropicalis	[Ruminococcus] gnavus	-0.041148038198873
Candida tropicalis	[Eubacterium] rectale	-0.0402602621909204
Candida tropicalis	Roseburia intestinalis	-0.0379735761820324
Candida tropicalis	Roseburia hominis	-0.018767450595117
Candida tropicalis	Roseburia sp. NSJ-69	-0.0454211793442317
Candida tropicalis	Anaerobutyricum hallii	-0.0284004283733037
Candida tropicalis	Coprococcus comes	-0.0340207169651978
Candida tropicalis	Coprococcus catus	-0.042792555720816
Candida tropicalis	[Clostridium] scindens	-0.0361492496526644
Candida tropicalis	[Clostridium] symbiosum	0.102470334842361
Candida tropicalis	[Clostridium] hylemonae	-0.0639239431021223
Candida tropicalis	Dorea longicatena	-0.0318437452488041
Candida tropicalis	Lachnospiraceae bacterium	-0.0438010600171511
Candida tropicalis	Lachnospiraceae bacterium GAM79	-0.0194942088247338
Candida tropicalis	Enterocloster bolteae	0.0196978877440767
Candida tropicalis	Enterocloster clostridioformis	0.00679210164067864
Candida tropicalis	Lachnospira eligens	-0.0268415600976047
Candida tropicalis	Faecalicatena sp. Marseille-Q4148	-0.047331507752583
Candida tropicalis	Wansuia hejianensis	-0.0279268839216099
Candida tropicalis	Oscillospiraceae bacterium	-0.0514198881082882
Candida tropicalis	Ruminococcus sp. SR1/5	-0.0431264643468571
Candida tropicalis	Faecalibacterium prausnitzii	-0.0225741732826804
Candida tropicalis	Faecalibacterium sp. IP329	-0.00120525705285885
Candida tropicalis	Faecalibacterium sp. I2392	-0.0272324591311173
Candida tropicalis	Faecalibacterium sp. I4384	-0.038178019130236
Candida tropicalis	[Eubacterium] siraeum	-0.0225754070458131
Candida tropicalis	Flavonifractor plautii	-0.0554715528823454
Candida tropicalis	Vescimonas coprocola	-0.0357243948461703
Candida tropicalis	Clostridium sp. M62/1	-0.0728165528013415
Candida tropicalis	Eubacterium callanderi	-0.0135362741096643
Candida tropicalis	Eubacterium sp. c-25	-0.05014914809455
Candida tropicalis	Eubacterium limosum	-0.0132772284933452
Candida tropicalis	Clostridioides difficile	-0.0678016846506503
Candida tropicalis	Mogibacterium diversum	0.814604018147134
Candida tropicalis	butyrate-producing bacterium SS3/4	-0.0358556402917849
Candida tropicalis	uncultured Clostridia bacterium	-0.0457821945888077
Candida tropicalis	Clostridia bacterium UC5.1-1D4	-0.0379741663344957
Candida tropicalis	Erysipelatoclostridium ramosum	-0.0594306902906117
Candida tropicalis	[Clostridium] innocuum	-0.0517859599496014
Candida tropicalis	Erysipelotrichaceae bacterium 66202529	-0.0350638968339968
Candida tropicalis	Longicatena caecimuris	-0.0295771714050869
Candida tropicalis	Faecalitalea cylindroides	-0.0386329390221349
Candida tropicalis	Parvimonas micra	0.83657835127553
Candida tropicalis	Lawsonella clevelandensis	-0.0416585508003746
Candida tropicalis	Actinomyces graevenitzii	-0.0175371077040686
Candida tropicalis	Actinomyces naeslundii	-0.0471008442550363
Candida tropicalis	Actinomyces sp. oral taxon 414	-0.0478132438094575
Candida tropicalis	Actinomyces pacaensis	0.0103679390030325
Candida tropicalis	Actinomyces oris	-0.0459130176863788
Candida tropicalis	Schaalia odontolytica	0.305580726114935
Candida tropicalis	Pauljensenia hongkongensis	-0.0120241537500494
Candida tropicalis	Bifidobacterium longum	-0.0230587078338659
Candida tropicalis	Eggerthella lenta	-0.0665592504078347
Candida tropicalis	Adlercreutzia hattorii	-0.0316705110301516
Candida tropicalis	Adlercreutzia equolifaciens	-0.030188354811476
Candida tropicalis	Collinsella aerofaciens	-0.0316486562002097
Candida tropicalis	Lancefieldella parvula	0.155512077846608
Candida tropicalis	Escherichia coli	-0.0339620687432292
Candida tropicalis	Klebsiella pneumoniae	-0.0612661764439522
Candida tropicalis	Salmonella enterica	-0.0655709261151527
Candida tropicalis	Polynucleobacter sp. MG-Unter2-18	0.00561832879878933
Candida tropicalis	Bacteroides thetaiotaomicron	-0.047898174804767
Candida tropicalis	Bacteroides uniformis	-0.0187910750613627
Candida tropicalis	Bacteroides ovatus	0.035024183270008
Candida tropicalis	Bacteroides xylanisolvens	-0.0298794689797673
Candida tropicalis	Bacteroides caccae	-0.0458566689698108
Candida tropicalis	Bacteroides fragilis	-0.0263751152577611
Candida tropicalis	Phocaeicola dorei	-0.0153133151475851
Candida tropicalis	Phocaeicola vulgatus	0.0964939501692128
Candida tropicalis	Parabacteroides distasonis	0.0254735907580113
Candida tropicalis	Parabacteroides merdae	-0.0298256533137749
Candida tropicalis	Alistipes onderdonkii	-0.0404916454355225
Candida tropicalis	Alistipes shahii	-0.00107653985759629
Candida tropicalis	Akkermansia muciniphila	-0.000338721482516504
Candida tropicalis	uncultured human fecal virus	-0.0605903627049356
Candida tropicalis	Blautia pseudococcoides	-0.0710883029847487
Candida tropicalis	Anaerostipes caccae	-0.028660756102628
Candida tropicalis	Lachnoclostridium sp. YL32	0.0208844564463276
Candida tropicalis	Lachnoclostridium phocaeense	-0.0371535534924126
Candida tropicalis	Simiaoa sunii	-0.0393596832761226
Candida tropicalis	Sellimonas intestinalis	-0.035452440852203
Candida tropicalis	Dysosmobacter welbionis	-0.0205397262435738
Candida tropicalis	Clostridiaceae bacterium Marseille-Q4149	-0.0363654420074763
Candida tropicalis	Eubacterium sp. NSJ-61	-0.0592793498383697
Candida tropicalis	Massilistercora timonensis	-0.0374816814852205
Candida tropicalis	Clostridiales bacterium CCNA10	-0.0240959816991937
Candida tropicalis	Geobacillus zalihae	0.126740048775204
Candida tropicalis	Streptococcus vestibularis	-0.0208241851544895
Candida tropicalis	Streptococcus sp. HSISM1	0.249400062071253
Candida tropicalis	Streptococcus sp. LPB0220	0.218515943592224
Candida tropicalis	Streptococcus sp. HSISS3	0.0174799302043886
Candida tropicalis	Streptococcus anginosus	0.0507698917133011
Candida tropicalis	Streptococcus mitis	0.0992196953182225
Candida tropicalis	Streptococcus sanguinis	-0.0440939563105527
Candida tropicalis	Streptococcus oralis	0.139479209081043
Candida tropicalis	Lactococcus lactis	-0.0157042214920911
